32,1,70087,62230,0,32,1,0,1,0,0,1,7,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,4,3136,0,8,6,8,8,9,10,6,8,10,7,9,4,6,8,10,0,0,1,5,3,0,0,0,2,1
32,1,70088,62231,1,67,5,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2560,1,8,8,9,9,9,9,9,8,9,7,7,8,5,6,8,0,0,0,0,4,0,0,0,0,0
32,1,70089,62232,1,19,0,0,0,0,1,0,3,2,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2777,1,10,9,8,5,9,8,7,7,8,6,5,5,4,4,7,0,0,0,0,5,0,0,0,0,0
32,1,70090,62233,0,90,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2036,0,8,8,4,4,7,8,8,0,6,6,7,5,2,6,8,2,6,1,5,4,0,0,0,0,0
32,1,70091,62234,0,53,3,0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,5,4500,1,6,7,5,7,9,8,7,6,8,6,6,5,3,5,8,0,0,1,5,0,0,2,0,0,0
32,1,70092,62235,0,65,4,0,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2089,0,4,2,4,6,4,9,4,9,9,8,6,4,2,3,7,2,8,0,0,3,0,0,0,3,1
32,1,70093,62236,0,22,0,0,0,0,1,0,3,2,7,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2147,1,4,6,8,5,7,9,5,5,6,4,5,5,3,5,9,0,0,1,4,5,0,0,0,0,0
32,1,70094,62237,1,40,2,0,1,1,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2088,1,8,8,8,5,8,7,6,7,9,8,5,6,7,7,6,2,8,1,10,3,0,0,0,2,0
32,1,70095,62238,0,36,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2227,0,7,2,10,10,7,4,5,2,0,10,1,1,0,6,10,0,0,0,0,0,0,1,0,0,0
32,1,70096,62239,1,73,5,1,0,0,0,0,0,5,3,0,0,0,1,0,0,0,1,1,0,0,0,0,1,2611,1,5,5,6,6,7,6,7,5,10,0,3,3,3,3,3,2,10,0,0,4,0,0,0,0,0
32,1,70097,62240,1,47,3,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,4078,1,7,5,8,7,9,7,7,7,6,5,5,5,5,6,3,0,0,1,10,3,0,0,0,1,0
32,1,70098,62241,1,38,2,0,1,1,0,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,3088,1,7,7,8,6,7,8,8,6,7,6,5,5,4,5,7,0,0,0,0,3,0,0,0,3,0
32,1,70099,62242,0,40,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6063,0,7,5,4,7,2,9,6,4,2,1,1,2,0,5,3,1,10,0,0,4,0,0,0,0,0
32,1,70100,62243,0,56,4,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2227,1,8,8,7,8,7,9,10,7,8,6,6,7,5,7,8,2,5,0,0,4,0,0,0,0,0
32,1,70101,62244,1,49,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3200,1,9,9,2,5,9,9,6,7,9,7,7,6,5,6,6,2,5,0,0,3,0,0,0,2,0
32,1,70102,62245,1,84,6,1,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,3215,1,9,8,8,10,8,8,9,8,8,5,6,5,5,7,8,3,0,0,0,3,0,0,0,0,0
32,1,70103,62246,0,71,5,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2905,1,9,6,8,9,7,8,7,5,8,4,7,5,4,5,6,1,8,1,10,4,0,0,0,0,0
32,1,70104,62247,1,68,5,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,3199,1,8,8,8,8,7,7,7,6,8,6,5,6,4,4,6,0,0,0,0,4,0,0,0,0,0
32,1,70105,62248,1,83,6,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,0,8,8,8,7,9,6,7,8,8,8,7,7,4,5,7,0,0,0,0,4,0,0,0,0,0
32,1,70106,62249,1,52,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4,2075,1,8,8,6,7,10,8,6,9,7,6,4,5,6,6,6,0,0,1,8,3,0,0,0,0,0
32,1,70107,62250,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,2020,0,8,8,7,7,9,6,8,6,7,6,6,6,7,7,6,2,8,1,8,6,0,0,0,0,0
32,1,70108,62251,1,82,6,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4419,1,8,10,8,6,10,10,10,10,10,5,5,8,5,5,8,0,0,1,4,0,2,0,0,0,0
32,1,70109,62252,1,83,6,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2095,0,9,9,5,9,9,9,5,9,9,6,9,9,6,6,8,2,6,0,0,4,0,0,0,0,0
32,1,70110,62253,1,51,3,0,1,1,0,0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3806,1,7,7,5,5,8,7,7,6,9,6,8,6,1,4,7,2,6,0,0,3,0,0,0,1,0
32,1,70111,62254,1,29,1,0,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2767,1,9,7,8,10,10,10,9,9,10,7,7,5,5,6,7,1,10,0,0,0,1,2,1,0,0
32,1,70112,62255,1,73,5,0,0,0,0,1,4,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3135,1,10,10,10,10,10,9,5,9,8,0,3,2,0,2,1,1,10,0,0,4,0,0,0,0,0
32,1,70113,62256,1,70,5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2263,0,7,8,9,7,8,9,6,7,10,5,7,8,4,7,7,0,0,0,0,0,0,0,0,0,0
32,1,70114,62257,1,65,4,0,0,1,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2570,0,8,7,8,6,1,6,7,8,7,5,5,6,3,5,5,0,0,1,10,4,0,0,0,0,0
32,1,70115,62258,1,44,2,0,1,1,0,0,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2119,1,8,9,7,8,10,10,6,10,10,7,7,6,6,5,7,1,10,1,7,3,0,0,0,0,0
32,1,70116,62259,0,71,5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2779,1,8,8,10,9,10,8,8,7,7,5,3,3,3,4,5,1,7,0,0,4,0,0,0,0,0
32,1,70117,62260,1,84,6,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3107,1,7,8,7,5,8,6,5,5,8,6,6,7,5,6,9,0,0,0,0,4,0,0,0,0,0
32,1,70118,62261,1,35,1,0,1,1,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,3337,1,10,10,8,9,10,10,7,8,10,8,6,8,6,9,9,0,0,1,5,3,0,0,0,2,0
32,1,70119,62262,0,80,6,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,1,9,8,9,8,7,9,5,10,7,9,9,6,3,6,8,2,2,0,0,4,0,0,0,0,0
32,1,70120,62263,0,67,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2777,1,5,10,10,5,8,10,10,0,8,3,8,3,5,5,8,0,0,0,0,0,1,1,0,0,0
32,1,70121,62264,0,78,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3109,1,9,9,8,8,10,9,6,7,10,8,7,9,4,6,7,1,9,1,9,4,0,0,0,0,0
32,1,70122,62265,0,21,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,2158,1,7,8,6,4,4,8,5,4,9,8,6,6,5,7,3,2,10,1,8,6,0,0,0,0,0
32,1,70123,62266,1,45,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,3,2165,1,5,5,8,6,7,4,4,5,5,3,4,4,0,2,6,0,0,1,9,3,0,0,0,1,0
32,1,70124,62267,0,0,0,0,1,0,0,0,1,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,7,9,9,9,7,10,8,9,7,7,9,8,9,1,3,0,0,0,0,0,0,0,0
32,1,70125,62268,0,67,5,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2144,1,7,8,9,5,8,8,7,8,9,7,8,7,8,7,9,0,0,1,2,4,0,0,0,0,0
32,1,70126,62269,1,71,5,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2750,1,9,9,9,9,9,9,8,9,8,8,8,8,7,8,8,0,0,0,0,4,0,0,0,0,0
32,1,70127,62270,0,69,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3106,0,9,9,8,9,8,9,9,8,7,7,8,8,6,8,8,1,8,0,0,4,0,0,0,0,0
32,1,70128,62271,0,34,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,5,6158,1,9,10,9,9,10,9,8,8,10,7,9,7,4,7,10,1,6,0,0,0,2,3,0,0,0
